,epsilon,index
0,1.0,1
1,0.9996198479391757,2
2,0.9992396958783514,3
3,0.9988595438175271,4
4,0.9984793917567026,5
5,0.9980992396958783,6
6,0.997719087635054,7
7,0.9973389355742297,8
8,0.9969587835134054,9
9,0.9965786314525811,10
10,0.9961984793917567,11
11,0.9958183273309323,12
12,0.995438175270108,13
13,0.9950580232092837,14
14,0.9946778711484594,15
15,0.9942977190876351,16
16,0.9939175670268108,17
17,0.9935374149659864,18
18,0.993157262905162,19
19,0.9927771108443377,20
20,0.9923969587835134,21
21,0.9920168067226891,22
22,0.9916366546618648,23
23,0.9912565026010404,24
24,0.990876350540216,25
25,0.9904961984793917,26
26,0.9901160464185674,27
27,0.9897358943577431,28
28,0.9893557422969188,29
29,0.9889755902360945,30
30,0.9885954381752701,31
31,0.9882152861144458,32
32,0.9878351340536214,33
33,0.9874549819927971,34
34,0.9870748299319728,35
35,0.9866946778711485,36
36,0.9863145258103241,37
37,0.9859343737494998,38
38,0.9855542216886755,39
39,0.9851740696278511,40
40,0.9847939175670268,41
41,0.9844137655062025,42
42,0.9840336134453782,43
43,0.9836534613845538,44
44,0.9832733093237295,45
45,0.9828931572629052,46
46,0.9825130052020808,47
47,0.9821328531412565,48
48,0.9817527010804322,49
49,0.9813725490196078,50
50,0.9809923969587835,51
51,0.9806122448979592,52
52,0.9802320928371349,53
53,0.9798519407763105,54
54,0.9794717887154862,55
55,0.9790916366546618,56
56,0.9787114845938375,57
57,0.9783313325330132,58
58,0.9779511804721889,59
59,0.9775710284113646,60
60,0.9771908763505402,61
61,0.9768107242897159,62
62,0.9764305722288915,63
63,0.9760504201680672,64
64,0.9756702681072429,65
65,0.9752901160464186,66
66,0.9749099639855943,67
67,0.97452981192477,68
68,0.9741496598639455,69
69,0.9737695078031212,70
70,0.9733893557422969,71
71,0.9730092036814726,72
72,0.9726290516206483,73
73,0.972248899559824,74
74,0.9718687474989997,75
75,0.9714885954381752,76
76,0.9711084433773509,77
77,0.9707282913165266,78
78,0.9703481392557023,79
79,0.969967987194878,80
80,0.9695878351340537,81
81,0.9692076830732292,82
82,0.9688275310124049,83
83,0.9684473789515806,84
84,0.9680672268907563,85
85,0.967687074829932,86
86,0.9673069227691077,87
87,0.9669267707082834,88
88,0.9665466186474589,89
89,0.9661664665866346,90
90,0.9657863145258103,91
91,0.965406162464986,92
92,0.9650260104041617,93
93,0.9646458583433374,94
94,0.964265706282513,95
95,0.9638855542216886,96
96,0.9635054021608643,97
97,0.96312525010004,98
98,0.9627450980392157,99
99,0.9623649459783914,100
100,0.961984793917567,101
101,0.9616046418567427,102
102,0.9612244897959183,103
103,0.960844337735094,104
104,0.9604641856742697,105
105,0.9600840336134454,106
106,0.9597038815526211,107
107,0.9593237294917967,108
108,0.9589435774309724,109
109,0.958563425370148,110
110,0.9581832733093237,111
111,0.9578031212484994,112
112,0.9574229691876751,113
113,0.9570428171268508,114
114,0.9566626650660264,115
115,0.9562825130052021,116
116,0.9559023609443777,117
117,0.9555222088835534,118
118,0.9551420568227291,119
119,0.9547619047619048,120
120,0.9543817527010804,121
121,0.9540016006402561,122
122,0.9536214485794318,123
123,0.9532412965186075,124
124,0.9528611444577831,125
125,0.9524809923969588,126
126,0.9521008403361344,127
127,0.9517206882753101,128
128,0.9513405362144858,129
129,0.9509603841536615,130
130,0.9505802320928372,131
131,0.9502000800320128,132
132,0.9498199279711885,133
133,0.9494397759103641,134
134,0.9490596238495398,135
135,0.9486794717887155,136
136,0.9482993197278912,137
137,0.9479191676670669,138
138,0.9475390156062425,139
139,0.9471588635454182,140
140,0.9467787114845938,141
141,0.9463985594237695,142
142,0.9460184073629452,143
143,0.9456382553021209,144
144,0.9452581032412966,145
145,0.9448779511804722,146
146,0.9444977991196478,147
147,0.9441176470588235,148
148,0.9437374949979992,149
149,0.9433573429371749,150
150,0.9429771908763506,151
151,0.9425970388155263,152
152,0.9422168867547018,153
153,0.9418367346938775,154
154,0.9414565826330532,155
155,0.9410764305722289,156
156,0.9406962785114046,157
157,0.9403161264505803,158
158,0.939935974389756,159
159,0.9395558223289315,160
160,0.9391756702681072,161
161,0.9387955182072829,162
162,0.9384153661464586,163
163,0.9380352140856343,164
164,0.93765506202481,165
165,0.9372749099639857,166
166,0.9368947579031612,167
167,0.9365146058423369,168
168,0.9361344537815126,169
169,0.9357543017206883,170
170,0.935374149659864,171
171,0.9349939975990396,172
172,0.9346138455382152,173
173,0.9342336934773909,174
174,0.9338535414165666,175
175,0.9334733893557423,176
176,0.933093237294918,177
177,0.9327130852340937,178
178,0.9323329331732693,179
179,0.931952781112445,180
180,0.9315726290516206,181
181,0.9311924769907963,182
182,0.930812324929972,183
183,0.9304321728691477,184
184,0.9300520208083234,185
185,0.929671868747499,186
186,0.9292917166866747,187
187,0.9289115646258503,188
188,0.928531412565026,189
189,0.9281512605042017,190
190,0.9277711084433774,191
191,0.927390956382553,192
192,0.9270108043217287,193
193,0.9266306522609044,194
194,0.92625050020008,195
195,0.9258703481392557,196
196,0.9254901960784314,197
197,0.925110044017607,198
198,0.9247298919567827,199
199,0.9243497398959584,200
200,0.923969587835134,201
201,0.9235894357743097,202
202,0.9232092837134854,203
203,0.9228291316526611,204
204,0.9224489795918367,205
205,0.9220688275310124,206
206,0.9216886754701881,207
207,0.9213085234093638,208
208,0.9209283713485394,209
209,0.9205482192877151,210
210,0.9201680672268908,211
211,0.9197879151660664,212
212,0.9194077631052421,213
213,0.9190276110444178,214
214,0.9186474589835935,215
215,0.9182673069227691,216
216,0.9178871548619448,217
217,0.9175070028011204,218
218,0.9171268507402961,219
219,0.9167466986794718,220
220,0.9163665466186475,221
221,0.9159863945578232,222
222,0.9156062424969988,223
223,0.9152260904361744,224
224,0.9148459383753501,225
225,0.9144657863145258,226
226,0.9140856342537015,227
227,0.9137054821928772,228
228,0.9133253301320529,229
229,0.9129451780712285,230
230,0.9125650260104041,231
231,0.9121848739495798,232
232,0.9118047218887555,233
233,0.9114245698279312,234
234,0.9110444177671069,235
235,0.9106642657062826,236
236,0.9102841136454582,237
237,0.9099039615846338,238
238,0.9095238095238095,239
239,0.9091436574629852,240
240,0.9087635054021609,241
241,0.9083833533413366,242
242,0.9080032012805122,243
243,0.9076230492196878,244
244,0.9072428971588635,245
245,0.9068627450980392,246
246,0.9064825930372149,247
247,0.9061024409763906,248
248,0.9057222889155663,249
249,0.9053421368547419,250
250,0.9049619847939175,251
251,0.9045818327330932,252
252,0.9042016806722689,253
253,0.9038215286114446,254
254,0.9034413765506203,255
255,0.903061224489796,256
256,0.9026810724289716,257
257,0.9023009203681472,258
258,0.9019207683073229,259
259,0.9015406162464986,260
260,0.9011604641856743,261
261,0.90078031212485,262
262,0.9004001600640257,263
263,0.9000200080032013,264
264,0.8996398559423769,265
265,0.8992597038815526,266
266,0.8988795518207283,267
267,0.898499399759904,268
268,0.8981192476990796,269
269,0.8977390956382553,270
270,0.897358943577431,271
271,0.8969787915166066,272
272,0.8965986394557823,273
273,0.896218487394958,274
274,0.8958383353341337,275
275,0.8954581832733093,276
276,0.895078031212485,277
277,0.8946978791516607,278
278,0.8943177270908363,279
279,0.893937575030012,280
280,0.8935574229691877,281
281,0.8931772709083634,282
282,0.892797118847539,283
283,0.8924169667867147,284
284,0.8920368147258904,285
285,0.891656662665066,286
286,0.8912765106042417,287
287,0.8908963585434174,288
288,0.890516206482593,289
289,0.8901360544217687,290
290,0.8897559023609444,291
291,0.8893757503001201,292
292,0.8889955982392957,293
293,0.8886154461784714,294
294,0.888235294117647,295
295,0.8878551420568227,296
296,0.8874749899959984,297
297,0.8870948379351741,298
298,0.8867146858743498,299
299,0.8863345338135254,300
300,0.8859543817527011,301
301,0.8855742296918767,302
302,0.8851940776310524,303
303,0.8848139255702281,304
304,0.8844337735094038,305
305,0.8840536214485795,306
306,0.8836734693877552,307
307,0.8832933173269308,308
308,0.8829131652661064,309
309,0.8825330132052821,310
310,0.8821528611444578,311
311,0.8817727090836335,312
312,0.8813925570228092,313
313,0.8810124049619847,314
314,0.8806322529011604,315
315,0.8802521008403361,316
316,0.8798719487795118,317
317,0.8794917967186875,318
318,0.8791116446578632,319
319,0.8787314925970389,320
320,0.8783513405362144,321
321,0.8779711884753901,322
322,0.8775910364145658,323
323,0.8772108843537415,324
324,0.8768307322929172,325
325,0.8764505802320929,326
326,0.8760704281712686,327
327,0.8756902761104441,328
328,0.8753101240496198,329
329,0.8749299719887955,330
330,0.8745498199279712,331
331,0.8741696678671469,332
332,0.8737895158063225,333
333,0.8734093637454983,334
334,0.8730292116846738,335
335,0.8726490596238495,336
336,0.8722689075630252,337
337,0.8718887555022009,338
338,0.8715086034413766,339
339,0.8711284513805522,340
340,0.8707482993197279,341
341,0.8703681472589035,342
342,0.8699879951980792,343
343,0.8696078431372549,344
344,0.8692276910764306,345
345,0.8688475390156063,346
346,0.8684673869547819,347
347,0.8680872348939576,348
348,0.8677070828331332,349
349,0.8673269307723089,350
350,0.8669467787114846,351
351,0.8665666266506603,352
352,0.866186474589836,353
353,0.8658063225290116,354
354,0.8654261704681873,355
355,0.865046018407363,356
356,0.8646658663465386,357
357,0.8642857142857143,358
358,0.8639055622248899,359
359,0.8635254101640657,360
360,0.8631452581032413,361
361,0.862765106042417,362
362,0.8623849539815927,363
363,0.8620048019207683,364
364,0.861624649859944,365
365,0.8612444977991196,366
366,0.8608643457382953,367
367,0.860484193677471,368
368,0.8601040416166467,369
369,0.8597238895558224,370
370,0.859343737494998,371
371,0.8589635854341737,372
372,0.8585834333733493,373
373,0.858203281312525,374
374,0.8578231292517007,375
375,0.8574429771908764,376
376,0.857062825130052,377
377,0.8566826730692277,378
378,0.8563025210084034,379
379,0.855922368947579,380
380,0.8555422168867547,381
381,0.8551620648259304,382
382,0.8547819127651061,383
383,0.8544017607042818,384
384,0.8540216086434573,385
385,0.8536414565826331,386
386,0.8532613045218087,387
387,0.8528811524609844,388
388,0.8525010004001601,389
389,0.8521208483393358,390
390,0.8517406962785115,391
391,0.851360544217687,392
392,0.8509803921568627,393
393,0.8506002400960384,394
394,0.8502200880352141,395
395,0.8498399359743898,396
396,0.8494597839135655,397
397,0.8490796318527412,398
398,0.8486994797919167,399
399,0.8483193277310924,400
400,0.8479391756702681,401
401,0.8475590236094438,402
402,0.8471788715486195,403
403,0.8467987194877951,404
404,0.8464185674269709,405
405,0.8460384153661464,406
406,0.8456582633053221,407
407,0.8452781112444978,408
408,0.8448979591836735,409
409,0.8445178071228492,410
410,0.8441376550620248,411
411,0.8437575030012006,412
412,0.8433773509403761,413
413,0.8429971988795518,414
414,0.8426170468187275,415
415,0.8422368947579032,416
416,0.8418567426970789,417
417,0.8414765906362545,418
418,0.8410964385754301,419
419,0.8407162865146058,420
420,0.8403361344537815,421
421,0.8399559823929572,422
422,0.8395758303321329,423
423,0.8391956782713086,424
424,0.8388155262104842,425
425,0.8384353741496599,426
426,0.8380552220888355,427
427,0.8376750700280112,428
428,0.8372949179671869,429
429,0.8369147659063625,430
430,0.8365346138455383,431
431,0.8361544617847139,432
432,0.8357743097238896,433
433,0.8353941576630652,434
434,0.8350140056022409,435
435,0.8346338535414166,436
436,0.8342537014805922,437
437,0.8338735494197679,438
438,0.8334933973589436,439
439,0.8331132452981193,440
440,0.8327330932372949,441
441,0.8323529411764706,442
442,0.8319727891156463,443
443,0.8315926370548219,444
444,0.8312124849939976,445
445,0.8308323329331733,446
446,0.830452180872349,447
447,0.8300720288115246,448
448,0.8296918767507003,449
449,0.829311724689876,450
450,0.8289315726290516,451
451,0.8285514205682273,452
452,0.828171268507403,453
453,0.8277911164465787,454
454,0.8274109643857543,455
455,0.8270308123249299,456
456,0.8266506602641057,457
457,0.8262705082032813,458
458,0.825890356142457,459
459,0.8255102040816327,460
460,0.8251300520208084,461
461,0.824749899959984,462
462,0.8243697478991596,463
463,0.8239895958383353,464
464,0.823609443777511,465
465,0.8232292917166867,466
466,0.8228491396558624,467
467,0.8224689875950381,468
468,0.8220888355342137,469
469,0.8217086834733893,470
470,0.821328531412565,471
471,0.8209483793517407,472
472,0.8205682272909164,473
473,0.8201880752300921,474
474,0.8198079231692678,475
475,0.8194277711084434,476
476,0.819047619047619,477
477,0.8186674669867947,478
478,0.8182873149259704,479
479,0.8179071628651461,480
480,0.8175270108043218,481
481,0.8171468587434974,482
482,0.8167667066826731,483
483,0.8163865546218487,484
484,0.8160064025610244,485
485,0.8156262505002001,486
486,0.8152460984393758,487
487,0.8148659463785515,488
488,0.814485794317727,489
489,0.8141056422569027,490
490,0.8137254901960784,491
491,0.8133453381352541,492
492,0.8129651860744298,493
493,0.8125850340136055,494
494,0.8122048819527812,495
495,0.8118247298919568,496
496,0.8114445778311324,497
497,0.8110644257703081,498
498,0.8106842737094838,499
499,0.8103041216486595,500
500,0.8099239695878351,501
501,0.8095438175270109,502
502,0.8091636654661865,503
503,0.8087835134053621,504
504,0.8084033613445378,505
505,0.8080232092837135,506
506,0.8076430572228892,507
507,0.8072629051620648,508
508,0.8068827531012405,509
509,0.8065026010404162,510
510,0.8061224489795918,511
511,0.8057422969187675,512
512,0.8053621448579432,513
513,0.8049819927971189,514
514,0.8046018407362945,515
515,0.8042216886754702,516
516,0.8038415366146459,517
517,0.8034613845538215,518
518,0.8030812324929972,519
519,0.8027010804321729,520
520,0.8023209283713486,521
521,0.8019407763105242,522
522,0.8015606242496999,523
523,0.8011804721888756,524
524,0.8008003201280512,525
525,0.8004201680672269,526
526,0.8000400160064025,527
527,0.7996598639455783,528
528,0.7992797118847539,529
529,0.7988995598239296,530
530,0.7985194077631053,531
531,0.798139255702281,532
532,0.7977591036414566,533
533,0.7973789515806322,534
534,0.7969987995198079,535
535,0.7966186474589836,536
536,0.7962384953981593,537
537,0.795858343337335,538
538,0.7954781912765106,539
539,0.7950980392156863,540
540,0.7947178871548619,541
541,0.7943377350940376,542
542,0.7939575830332133,543
543,0.793577430972389,544
544,0.7931972789115647,545
545,0.7928171268507404,546
546,0.792436974789916,547
547,0.7920568227290916,548
548,0.7916766706682673,549
549,0.791296518607443,550
550,0.7909163665466187,551
551,0.7905362144857944,552
552,0.7901560624249699,553
553,0.7897759103641457,554
554,0.7893957583033213,555
555,0.789015606242497,556
556,0.7886354541816727,557
557,0.7882553021208484,558
558,0.7878751500600241,559
559,0.7874949979991996,560
560,0.7871148459383753,561
561,0.786734693877551,562
562,0.7863545418167267,563
563,0.7859743897559024,564
564,0.7855942376950781,565
565,0.7852140856342538,566
566,0.7848339335734293,567
567,0.784453781512605,568
568,0.7840736294517807,569
569,0.7836934773909564,570
570,0.7833133253301321,571
571,0.7829331732693077,572
572,0.7825530212084835,573
573,0.782172869147659,574
574,0.7817927170868347,575
575,0.7814125650260104,576
576,0.7810324129651861,577
577,0.7806522609043618,578
578,0.7802721088435374,579
579,0.7798919567827132,580
580,0.7795118047218887,581
581,0.7791316526610644,582
582,0.7787515006002401,583
583,0.7783713485394158,584
584,0.7779911964785915,585
585,0.7776110444177671,586
586,0.7772308923569428,587
587,0.7768507402961184,588
588,0.7764705882352941,589
589,0.7760904361744698,590
590,0.7757102841136455,591
591,0.7753301320528212,592
592,0.7749499799919968,593
593,0.7745698279311725,594
594,0.7741896758703481,595
595,0.7738095238095238,596
596,0.7734293717486995,597
597,0.7730492196878751,598
598,0.7726690676270509,599
599,0.7722889155662265,600
600,0.7719087635054022,601
601,0.7715286114445778,602
602,0.7711484593837535,603
603,0.7707683073229292,604
604,0.7703881552621048,605
605,0.7700080032012805,606
606,0.7696278511404562,607
607,0.7692476990796319,608
608,0.7688675470188076,609
609,0.7684873949579832,610
610,0.7681072428971589,611
611,0.7677270908363345,612
612,0.7673469387755102,613
613,0.7669667867146859,614
614,0.7665866346538616,615
615,0.7662064825930373,616
616,0.7658263305322129,617
617,0.7654461784713886,618
618,0.7650660264105642,619
619,0.7646858743497399,620
620,0.7643057222889156,621
621,0.7639255702280913,622
622,0.763545418167267,623
623,0.7631652661064425,624
624,0.7627851140456183,625
625,0.7624049619847939,626
626,0.7620248099239696,627
627,0.7616446578631453,628
628,0.761264505802321,629
629,0.7608843537414967,630
630,0.7605042016806722,631
631,0.7601240496198479,632
632,0.7597438975590236,633
633,0.7593637454981993,634
634,0.758983593437375,635
635,0.7586034413765507,636
636,0.7582232893157264,637
637,0.7578431372549019,638
638,0.7574629851940776,639
639,0.7570828331332533,640
640,0.756702681072429,641
641,0.7563225290116047,642
642,0.7559423769507804,643
643,0.7555622248899561,644
644,0.7551820728291316,645
645,0.7548019207683073,646
646,0.754421768707483,647
647,0.7540416166466587,648
648,0.7536614645858344,649
649,0.75328131252501,650
650,0.7529011604641858,651
651,0.7525210084033613,652
652,0.752140856342537,653
653,0.7517607042817127,654
654,0.7513805522208884,655
655,0.7510004001600641,656
656,0.7506202480992397,657
657,0.7502400960384153,658
658,0.749859943977591,659
659,0.7494797919167667,660
660,0.7490996398559424,661
661,0.748719487795118,662
662,0.7483393357342938,663
663,0.7479591836734694,664
664,0.747579031612645,665
665,0.7471988795518207,666
666,0.7468187274909964,667
667,0.7464385754301721,668
668,0.7460584233693477,669
669,0.7456782713085235,670
670,0.7452981192476991,671
671,0.7449179671868748,672
672,0.7445378151260504,673
673,0.7441576630652261,674
674,0.7437775110044018,675
675,0.7433973589435774,676
676,0.7430172068827532,677
677,0.7426370548219288,678
678,0.7422569027611045,679
679,0.7418767507002801,680
680,0.7414965986394557,681
681,0.7411164465786315,682
682,0.7407362945178071,683
683,0.7403561424569829,684
684,0.7399759903961585,685
685,0.7395958383353342,686
686,0.7392156862745098,687
687,0.7388355342136854,688
688,0.7384553821528612,689
689,0.7380752300920368,690
690,0.7376950780312125,691
691,0.7373149259703882,692
692,0.7369347739095639,693
693,0.7365546218487395,694
694,0.7361744697879151,695
695,0.7357943177270909,696
696,0.7357943177270909,697
697,0.7354141656662665,698
698,0.7350340136054422,699
699,0.7346538615446179,700
700,0.7342737094837936,701
701,0.7338935574229692,702
702,0.7335134053621448,703
703,0.7331332533013206,704
704,0.7327531012404962,705
705,0.7323729491796719,706
706,0.7319927971188476,707
707,0.7316126450580231,708
708,0.731232492997199,709
709,0.7308523409363745,710
710,0.7304721888755503,711
711,0.7300920368147259,712
712,0.7297118847539016,713
713,0.7293317326930773,714
714,0.7289515806322528,715
715,0.7285714285714286,716
716,0.7281912765106042,717
717,0.7278111244497799,718
718,0.7274309723889556,719
719,0.7270508203281313,720
720,0.726670668267307,721
721,0.7262905162064826,722
722,0.7259103641456583,723
723,0.7255302120848339,724
724,0.7251500600240096,725
725,0.7247699079631853,726
726,0.724389755902361,727
727,0.7240096038415367,728
728,0.7236294517807123,729
729,0.723249299719888,730
730,0.7228691476590636,731
731,0.7224889955982393,732
732,0.722108843537415,733
733,0.7217286914765906,734
734,0.7213485394157664,735
735,0.720968387354942,736
736,0.7205882352941176,737
737,0.7202080832332933,738
738,0.719827931172469,739
739,0.7194477791116447,740
740,0.7190676270508203,741
741,0.7186874749899961,742
742,0.7183073229291717,743
743,0.7179271708683473,744
744,0.717547018807523,745
745,0.7171668667466987,746
746,0.7167867146858744,747
747,0.71640656262505,748
748,0.7160264105642258,749
749,0.7156462585034014,750
750,0.715266106442577,751
751,0.7148859543817527,752
752,0.7145058023209284,753
753,0.7141256502601041,754
754,0.7137454981992797,755
755,0.7133653461384555,756
756,0.7129851940776311,757
757,0.7126050420168067,758
758,0.7122248899559824,759
759,0.711844737895158,760
760,0.7114645858343338,761
761,0.7110844337735094,762
762,0.7107042817126851,763
763,0.7103241296518608,764
764,0.7099439775910364,765
765,0.7095638255302121,766
766,0.7091836734693877,767
767,0.7088035214085635,768
768,0.7084233693477391,769
769,0.7080432172869148,770
770,0.7076630652260905,771
771,0.7072829131652661,772
772,0.7069027611044418,773
773,0.7065226090436174,774
774,0.7061424569827932,775
775,0.7057623049219688,776
776,0.7053821528611445,777
777,0.7050020008003202,778
778,0.7046218487394957,779
779,0.7042416966786715,780
780,0.7038615446178471,781
781,0.7034813925570229,782
782,0.7031012404961985,783
783,0.7027210884353742,784
784,0.7023409363745499,785
785,0.7019607843137254,786
786,0.7015806322529012,787
787,0.7012004801920768,788
788,0.7008203281312525,789
789,0.7004401760704282,790
790,0.7000600240096039,791
791,0.6996798719487796,792
792,0.6992997198879551,793
793,0.6989195678271309,794
794,0.6985394157663065,795
795,0.6981592637054822,796
796,0.6977791116446579,797
797,0.6973989595838336,798
798,0.6970188075230093,799
799,0.6966386554621848,800
800,0.6962585034013606,801
801,0.6958783513405362,802
802,0.6954981992797119,803
803,0.6951180472188876,804
804,0.6947378951580632,805
805,0.694357743097239,806
806,0.6939775910364145,807
807,0.6935974389755902,808
808,0.6932172869147659,809
809,0.6928371348539416,810
810,0.6924569827931173,811
811,0.6920768307322929,812
812,0.6916966786714687,813
813,0.6913165266106442,814
814,0.6909363745498199,815
815,0.6905562224889956,816
816,0.6901760704281713,817
817,0.689795918367347,818
818,0.6894157663065226,819
819,0.6890356142456984,820
820,0.688655462184874,821
821,0.6882753101240496,822
822,0.6878951580632253,823
823,0.687515006002401,824
824,0.6871348539415767,825
825,0.6867547018807523,826
826,0.6863745498199281,827
827,0.6859943977591036,828
828,0.6856142456982793,829
829,0.685234093637455,830
830,0.6848539415766306,831
831,0.6844737895158064,832
832,0.684093637454982,833
833,0.6837134853941577,834
834,0.6833333333333333,835
835,0.682953181272509,836
836,0.6825730292116847,837
837,0.6821928771508603,838
838,0.6818127250900361,839
839,0.6814325730292117,840
840,0.6810524209683874,841
841,0.680672268907563,842
842,0.6802921168467387,843
843,0.6799119647859144,844
844,0.67953181272509,845
845,0.6791516606642658,846
846,0.6787715086034414,847
847,0.6783913565426171,848
848,0.6780112044817928,849
849,0.6776310524209683,850
850,0.6772509003601441,851
851,0.6768707482993197,852
852,0.6764905962384955,853
853,0.6761104441776711,854
854,0.6757302921168468,855
855,0.6753501400560225,856
856,0.674969987995198,857
857,0.6745898359343738,858
858,0.6742096838735494,859
859,0.6738295318127251,860
860,0.6734493797519008,861
861,0.6730692276910765,862
862,0.6726890756302522,863
863,0.6723089235694277,864
864,0.6719287715086035,865
865,0.6715486194477791,866
866,0.6711684673869548,867
867,0.6707883153261305,868
868,0.6704081632653062,869
869,0.6700280112044819,870
870,0.6696478591436574,871
871,0.6692677070828332,872
872,0.6688875550220088,873
873,0.6685074029611845,874
874,0.6681272509003602,875
875,0.6677470988395358,876
876,0.6673669467787116,877
877,0.6669867947178871,878
878,0.6666066426570629,879
879,0.6662264905962385,880
880,0.6658463385354142,881
881,0.6654661864745899,882
882,0.6650860344137655,883
883,0.6647058823529413,884
884,0.6643257302921168,885
885,0.6639455782312925,886
886,0.6635654261704682,887
887,0.6631852741096439,888
888,0.6628051220488196,889
889,0.6624249699879952,890
890,0.662044817927171,891
891,0.6616646658663465,892
892,0.6612845138055222,893
893,0.6609043617446979,894
894,0.6605242096838736,895
895,0.6601440576230493,896
896,0.6597639055622249,897
897,0.6593837535014007,898
898,0.6590036014405762,899
899,0.6586234493797519,900
900,0.6582432973189276,901
901,0.6578631452581032,902
902,0.657482993197279,903
903,0.6571028411364546,904
904,0.6567226890756303,905
905,0.6563425370148059,906
906,0.6559623849539816,907
907,0.6555822328931573,908
908,0.6552020808323329,909
909,0.6548219287715087,910
910,0.6544417767106843,911
911,0.65406162464986,912
912,0.6536814725890356,913
913,0.6533013205282113,914
914,0.652921168467387,915
915,0.6525410164065626,916
916,0.6521608643457384,917
917,0.651780712284914,918
918,0.6514005602240897,919
919,0.6510204081632653,920
920,0.650640256102441,921
921,0.6502601040416167,922
922,0.6498799519807923,923
923,0.6494997999199681,924
924,0.6491196478591437,925
925,0.6487394957983194,926
926,0.648359343737495,927
927,0.6479791916766706,928
928,0.6475990396158464,929
929,0.647218887555022,930
930,0.6468387354941977,931
931,0.6464585834333734,932
932,0.6460784313725491,933
933,0.6456982793117247,934
934,0.6453181272509003,935
935,0.6449379751900761,936
936,0.6445578231292517,937
937,0.6441776710684274,938
938,0.6437975190076031,939
939,0.6434173669467788,940
940,0.6430372148859544,941
941,0.64265706282513,942
942,0.6422769107643058,943
943,0.6418967587034814,944
944,0.6415166066426571,945
945,0.6411364545818328,946
946,0.6407563025210083,947
947,0.6403761504601841,948
948,0.6399959983993597,949
949,0.6396158463385355,950
950,0.6392356942777111,951
951,0.6388555422168868,952
952,0.6384753901560625,953
953,0.638095238095238,954
954,0.6377150860344138,955
955,0.6373349339735894,956
956,0.6369547819127651,957
957,0.6365746298519408,958
958,0.6361944777911165,959
959,0.6358143257302922,960
960,0.6354341736694678,961
961,0.6350540216086435,962
962,0.6346738695478191,963
963,0.6342937174869948,964
964,0.6339135654261705,965
965,0.6335334133653462,966
966,0.6331532613045219,967
967,0.6327731092436975,968
968,0.6323929571828732,969
969,0.6320128051220488,970
970,0.6316326530612245,971
971,0.6312525010004002,972
972,0.6308723489395758,973
973,0.6304921968787516,974
974,0.6301120448179272,975
975,0.6297318927571028,976
976,0.6293517406962785,977
977,0.6289715886354542,978
978,0.6285914365746299,979
979,0.6282112845138055,980
980,0.6278311324529813,981
981,0.6274509803921569,982
982,0.6270708283313325,983
983,0.6266906762705082,984
984,0.6263105242096839,985
985,0.6259303721488596,986
986,0.6255502200880352,987
987,0.625170068027211,988
988,0.6247899159663866,989
989,0.6244097639055622,990
990,0.6240296118447379,991
991,0.6236494597839136,992
992,0.6232693077230893,993
993,0.6228891556622649,994
994,0.6225090036014407,995
995,0.6221288515406163,996
996,0.6217486994797919,997
997,0.6213685474189676,998
998,0.6209883953581432,999
999,0.620608243297319,1000
1000,0.6202280912364946,1001
1001,0.6198479391756703,1002
